Sample Names	MutationType	ID83A	ID83B
Cordblood_H2	5:Ins:R:3	0.22644998530454272	0.7735500146954573
Cordblood_H2	5:Ins:R:4	0.22644998530454272	0.7735500146954573
Cordblood_H2	5:Ins:R:5	0.22644998530454272	0.7735500146954573
Cordblood_H2	2:Del:M:1	0.3244665420846403	0.6755334579153597
Cordblood_H2	3:Del:M:1	0.15994199916689097	0.840058000833109
Cordblood_H2	3:Del:M:2	0.22196218903472856	0.7780378109652715
Cordblood_H2	4:Del:M:1	0.5014108652063488	0.49858913479365113
Cordblood_H2	4:Del:M:2	0.44816929158029467	0.5518307084197053
Cordblood_H2	4:Del:M:3	0.716187841519762	0.2838121584802379
Cordblood_H2	5:Del:M:1	0.7396242878263893	0.2603757121736108
Cordblood_H2	5:Del:M:2	0.7760745367182358	0.2239254632817642
Cordblood_H2	5:Del:M:3	0.8235788446519884	0.17642115534801167
Cordblood_H2	5:Del:M:4	0.37254253970519247	0.6274574602948075
Cordblood_H2	5:Del:M:5	0.6034891530887249	0.3965108469112751
Cordblood_H3	1:Del:C:0	0.0	1.0
Cordblood_H3	1:Del:C:1	0.0	1.0
Cordblood_H3	1:Del:C:2	0.0	1.0
Cordblood_H3	1:Del:C:3	0.0	1.0
Cordblood_H3	1:Del:C:4	0.0	1.0
Cordblood_H3	1:Del:C:5	0.0	1.0
Cordblood_H3	1:Del:T:0	0.0	1.0
Cordblood_H3	1:Del:T:1	0.0	1.0
Cordblood_H3	1:Del:T:2	0.0	1.0
Cordblood_H3	1:Del:T:3	0.0	1.0
Cordblood_H3	1:Del:T:4	0.0	1.0
Cordblood_H3	1:Del:T:5	0.0	1.0
Cordblood_H3	1:Ins:C:0	0.0	1.0
Cordblood_H3	1:Ins:C:1	0.0	1.0
Cordblood_H3	1:Ins:C:2	0.0	1.0
Cordblood_H3	1:Ins:C:3	0.0	1.0
Cordblood_H3	1:Ins:C:4	0.0	1.0
Cordblood_H3	1:Ins:C:5	0.0	1.0
Cordblood_H3	1:Ins:T:0	0.0	1.0
Cordblood_H3	1:Ins:T:1	0.0	1.0
Cordblood_H3	1:Ins:T:2	0.0	1.0
Cordblood_H3	1:Ins:T:3	0.0	1.0
Cordblood_H3	1:Ins:T:4	0.0	1.0
Cordblood_H3	1:Ins:T:5	0.0	1.0
Cordblood_H3	2:Del:R:0	0.0	1.0
Cordblood_H3	2:Del:R:1	0.0	1.0
Cordblood_H3	2:Del:R:2	0.0	1.0
Cordblood_H3	2:Del:R:3	0.0	1.0
Cordblood_H3	2:Del:R:4	0.0	1.0
Cordblood_H3	2:Del:R:5	0.0	1.0
Cordblood_H3	3:Del:R:0	0.0	1.0
Cordblood_H3	3:Del:R:1	0.0	1.0
Cordblood_H3	3:Del:R:2	0.0	1.0
Cordblood_H3	3:Del:R:3	0.0	1.0
Cordblood_H3	3:Del:R:4	0.0	1.0
Cordblood_H3	3:Del:R:5	0.0	1.0
Cordblood_H3	4:Del:R:0	0.0	1.0
Cordblood_H3	4:Del:R:1	0.0	1.0
Cordblood_H3	4:Del:R:2	0.0	1.0
Cordblood_H3	4:Del:R:3	0.0	1.0
Cordblood_H3	4:Del:R:4	0.0	1.0
Cordblood_H3	4:Del:R:5	0.0	1.0
Cordblood_H3	5:Del:R:0	0.0	1.0
Cordblood_H3	5:Del:R:1	0.0	1.0
Cordblood_H3	5:Del:R:2	0.0	1.0
Cordblood_H3	5:Del:R:3	0.0	1.0
Cordblood_H3	5:Del:R:4	0.0	1.0
Cordblood_H3	5:Del:R:5	0.0	1.0
Cordblood_H3	2:Ins:R:0	0.0	1.0
Cordblood_H3	2:Ins:R:1	0.0	1.0
Cordblood_H3	2:Ins:R:2	0.0	1.0
Cordblood_H3	2:Ins:R:3	0.0	1.0
Cordblood_H3	2:Ins:R:4	0.0	1.0
Cordblood_H3	2:Ins:R:5	0.0	1.0
Cordblood_H3	3:Ins:R:0	0.0	1.0
Cordblood_H3	3:Ins:R:1	0.0	1.0
Cordblood_H3	3:Ins:R:2	0.0	1.0
Cordblood_H3	3:Ins:R:3	0.0	1.0
Cordblood_H3	3:Ins:R:4	0.0	1.0
Cordblood_H3	3:Ins:R:5	0.0	1.0
Cordblood_H3	4:Ins:R:0	0.0	1.0
Cordblood_H3	4:Ins:R:1	0.0	1.0
Cordblood_H3	4:Ins:R:2	0.0	1.0
Cordblood_H3	4:Ins:R:3	0.0	1.0
Cordblood_H3	4:Ins:R:4	0.0	1.0
Cordblood_H3	4:Ins:R:5	0.0	1.0
Cordblood_H3	5:Ins:R:0	0.0	1.0
Cordblood_H3	5:Ins:R:1	0.0	1.0
Cordblood_H3	5:Ins:R:2	0.0	1.0
Cordblood_H3	5:Ins:R:3	0.0	1.0
Cordblood_H3	5:Ins:R:4	0.0	1.0
Cordblood_H3	5:Ins:R:5	0.0	1.0
Cordblood_H3	2:Del:M:1	0.0	1.0
Cordblood_H3	3:Del:M:1	0.0	1.0
Cordblood_H3	3:Del:M:2	0.0	1.0
Cordblood_H3	4:Del:M:1	0.0	1.0
Cordblood_H3	4:Del:M:2	0.0	1.0
Cordblood_H3	4:Del:M:3	0.0	1.0
Cordblood_H3	5:Del:M:1	0.0	1.0
Cordblood_H3	5:Del:M:2	0.0	1.0
Cordblood_H3	5:Del:M:3	0.0	1.0
Cordblood_H3	5:Del:M:4	0.0	1.0
Cordblood_H3	5:Del:M:5	0.0	1.0
Cordblood_H4	1:Del:C:0	0.0	1.0
Cordblood_H4	1:Del:C:1	0.0	1.0
Cordblood_H4	1:Del:C:2	0.0	1.0
Cordblood_H4	1:Del:C:3	0.0	1.0
Cordblood_H4	1:Del:C:4	0.0	1.0
Cordblood_H4	1:Del:C:5	0.0	1.0
Cordblood_H4	1:Del:T:0	0.0	1.0
Cordblood_H4	1:Del:T:1	0.0	1.0
Cordblood_H4	1:Del:T:2	0.0	1.0
Cordblood_H4	1:Del:T:3	0.0	1.0
Cordblood_H4	1:Del:T:4	0.0	1.0
Cordblood_H4	1:Del:T:5	0.0	1.0
Cordblood_H4	1:Ins:C:0	0.0	1.0
Cordblood_H4	1:Ins:C:1	0.0	1.0
Cordblood_H4	1:Ins:C:2	0.0	1.0
Cordblood_H4	1:Ins:C:3	0.0	1.0
Cordblood_H4	1:Ins:C:4	0.0	1.0
Cordblood_H4	1:Ins:C:5	0.0	1.0
Cordblood_H4	1:Ins:T:0	0.0	1.0
Cordblood_H4	1:Ins:T:1	0.0	1.0
Cordblood_H4	1:Ins:T:2	0.0	1.0
Cordblood_H4	1:Ins:T:3	0.0	1.0
Cordblood_H4	1:Ins:T:4	0.0	1.0
Cordblood_H4	1:Ins:T:5	0.0	1.0
Cordblood_H4	2:Del:R:0	0.0	1.0
Cordblood_H4	2:Del:R:1	0.0	1.0
Cordblood_H4	2:Del:R:2	0.0	1.0
Cordblood_H4	2:Del:R:3	0.0	1.0
Cordblood_H4	2:Del:R:4	0.0	1.0
Cordblood_H4	2:Del:R:5	0.0	1.0
Cordblood_H4	3:Del:R:0	0.0	1.0
Cordblood_H4	3:Del:R:1	0.0	1.0
Cordblood_H4	3:Del:R:2	0.0	1.0
Cordblood_H4	3:Del:R:3	0.0	1.0
Cordblood_H4	3:Del:R:4	0.0	1.0
Cordblood_H4	3:Del:R:5	0.0	1.0
Cordblood_H4	4:Del:R:0	0.0	1.0
Cordblood_H4	4:Del:R:1	0.0	1.0
Cordblood_H4	4:Del:R:2	0.0	1.0
Cordblood_H4	4:Del:R:3	0.0	1.0
Cordblood_H4	4:Del:R:4	0.0	1.0
Cordblood_H4	4:Del:R:5	0.0	1.0
Cordblood_H4	5:Del:R:0	0.0	1.0
Cordblood_H4	5:Del:R:1	0.0	1.0
Cordblood_H4	5:Del:R:2	0.0	1.0
Cordblood_H4	5:Del:R:3	0.0	1.0
Cordblood_H4	5:Del:R:4	0.0	1.0
Cordblood_H4	5:Del:R:5	0.0	1.0
Cordblood_H4	2:Ins:R:0	0.0	1.0
Cordblood_H4	2:Ins:R:1	0.0	1.0
Cordblood_H4	2:Ins:R:2	0.0	1.0
Cordblood_H4	2:Ins:R:3	0.0	1.0
Cordblood_H4	2:Ins:R:4	0.0	1.0
Cordblood_H4	2:Ins:R:5	0.0	1.0
Cordblood_H4	3:Ins:R:0	0.0	1.0
Cordblood_H4	3:Ins:R:1	0.0	1.0
Cordblood_H4	3:Ins:R:2	0.0	1.0
Cordblood_H4	3:Ins:R:3	0.0	1.0
Cordblood_H4	3:Ins:R:4	0.0	1.0
Cordblood_H4	3:Ins:R:5	0.0	1.0
Cordblood_H4	4:Ins:R:0	0.0	1.0
Cordblood_H4	4:Ins:R:1	0.0	1.0
Cordblood_H4	4:Ins:R:2	0.0	1.0
Cordblood_H4	4:Ins:R:3	0.0	1.0
Cordblood_H4	4:Ins:R:4	0.0	1.0
Cordblood_H4	4:Ins:R:5	0.0	1.0
Cordblood_H4	5:Ins:R:0	0.0	1.0
Cordblood_H4	5:Ins:R:1	0.0	1.0
Cordblood_H4	5:Ins:R:2	0.0	1.0
Cordblood_H4	5:Ins:R:3	0.0	1.0
Cordblood_H4	5:Ins:R:4	0.0	1.0
Cordblood_H4	5:Ins:R:5	0.0	1.0
Cordblood_H4	2:Del:M:1	0.0	1.0
Cordblood_H4	3:Del:M:1	0.0	1.0
Cordblood_H4	3:Del:M:2	0.0	1.0
Cordblood_H4	4:Del:M:1	0.0	1.0
Cordblood_H4	4:Del:M:2	0.0	1.0
Cordblood_H4	4:Del:M:3	0.0	1.0
Cordblood_H4	5:Del:M:1	0.0	1.0
Cordblood_H4	5:Del:M:2	0.0	1.0
Cordblood_H4	5:Del:M:3	0.0	1.0
Cordblood_H4	5:Del:M:4	0.0	1.0
Cordblood_H4	5:Del:M:5	0.0	1.0
Cordblood_H5	1:Del:C:0	0.6165297264530799	0.38347027354692015
Cordblood_H5	1:Del:C:1	0.7315018018228822	0.2684981981771179
Cordblood_H5	1:Del:C:2	0.8233469059616355	0.1766530940383645
Cordblood_H5	1:Del:C:3	0.8587338175368936	0.1412661824631063
Cordblood_H5	1:Del:C:4	0.3156243151183023	0.6843756848816976
Cordblood_H5	1:Del:C:5	0.07375191872285217	0.9262480812771478
Cordblood_H5	1:Del:T:0	0.6738485661059787	0.32615143389402135
Cordblood_H5	1:Del:T:1	0.6759306993301242	0.3240693006698758
Cordblood_H5	1:Del:T:2	0.8322671616874274	0.1677328383125726
Cordblood_H5	1:Del:T:3	0.42214444482766916	0.5778555551723309
Cordblood_H5	1:Del:T:4	0.2585535556191958	0.7414464443808042
Cordblood_H5	1:Del:T:5	0.2643437251210677	0.7356562748789324
Cordblood_H5	1:Ins:C:0	0.5947815020159101	0.4052184979840898
Cordblood_H5	1:Ins:C:1	0.1712428072222406	0.8287571927777593
Cordblood_H5	1:Ins:C:2	0.3910060267083314	0.6089939732916685
Cordblood_H5	1:Ins:C:3	0.4417380155818665	0.5582619844181336
Cordblood_H5	1:Ins:C:4	0.10922759288344586	0.8907724071165541
Cordblood_H5	1:Ins:C:5	0.2582579242988664	0.7417420757011336
Cordblood_H5	1:Ins:T:0	0.19370515844569575	0.8062948415543043
Cordblood_H5	1:Ins:T:1	0.28222520888189717	0.7177747911181028
Cordblood_H5	1:Ins:T:2	0.7597849763123886	0.2402150236876115
Cordblood_H5	1:Ins:T:3	0.3692771625714723	0.6307228374285277
Cordblood_H5	1:Ins:T:4	0.15156751588338538	0.8484324841166146
Cordblood_H5	1:Ins:T:5	0.22096578816068785	0.7790342118393122
Cordblood_H5	2:Del:R:0	0.531747133360617	0.4682528666393829
Cordblood_H5	2:Del:R:1	0.6522595945856686	0.3477404054143313
Cordblood_H5	2:Del:R:2	0.7954357925138024	0.20456420748619764
Cordblood_H5	2:Del:R:3	0.9642259026785912	0.03577409732140875
Cordblood_H5	2:Del:R:4	0.33440759554504085	0.6655924044549593
Cordblood_H5	2:Del:R:5	0.27148716160965203	0.728512838390348
Cordblood_H5	3:Del:R:0	0.9999880624604295	1.1937539570572241e-05
Cordblood_H5	3:Del:R:1	0.8798845220612891	0.12011547793871091
Cordblood_H5	3:Del:R:2	0.3712760131993081	0.628723986800692
Cordblood_H5	3:Del:R:3	0.35771193677032453	0.6422880632296756
Cordblood_H5	3:Del:R:4	0.1732059200741349	0.826794079925865
Cordblood_H5	3:Del:R:5	0.5408835234947543	0.4591164765052458
Cordblood_H5	4:Del:R:0	0.9997770301520618	0.00022296984793812038
Cordblood_H5	4:Del:R:1	0.8949473918842892	0.10505260811571084
Cordblood_H5	4:Del:R:2	0.3689303847337649	0.6310696152662352
Cordblood_H5	4:Del:R:3	0.3692771625714723	0.6307228374285277
Cordblood_H5	4:Del:R:4	0.3692771625714723	0.6307228374285277
Cordblood_H5	4:Del:R:5	0.3692771625714723	0.6307228374285277
Cordblood_H5	5:Del:R:0	0.6640788520187568	0.3359211479812432
Cordblood_H5	5:Del:R:1	0.28866502350987905	0.7113349764901209
Cordblood_H5	5:Del:R:2	0.8615019129023765	0.13849808709762337
Cordblood_H5	5:Del:R:3	0.34190945750693963	0.6580905424930604
Cordblood_H5	5:Del:R:4	0.3692771625714723	0.6307228374285277
Cordblood_H5	5:Del:R:5	0.3692771625714723	0.6307228374285277
Cordblood_H5	2:Ins:R:0	0.907755505973348	0.09224449402665207
Cordblood_H5	2:Ins:R:1	0.852146242805277	0.14785375719472307
Cordblood_H5	2:Ins:R:2	0.7463947242370494	0.2536052757629506
Cordblood_H5	2:Ins:R:3	0.49245795996171643	0.5075420400382835
Cordblood_H5	2:Ins:R:4	0.8520306773557531	0.1479693226442469
Cordblood_H5	2:Ins:R:5	0.9942804690446393	0.0057195309553608135
Cordblood_H5	3:Ins:R:0	0.6165053867239856	0.3834946132760144
Cordblood_H5	3:Ins:R:1	0.3327765022033523	0.6672234977966477
Cordblood_H5	3:Ins:R:2	0.9544236764824647	0.04557632351753531
Cordblood_H5	3:Ins:R:3	0.8545340847069983	0.14546591529300165
Cordblood_H5	3:Ins:R:4	0.8798573533980951	0.12014264660190481
Cordblood_H5	3:Ins:R:5	0.3692771625714723	0.6307228374285277
Cordblood_H5	4:Ins:R:0	0.8001832066849353	0.19981679331506466
Cordblood_H5	4:Ins:R:1	0.2075022225163525	0.7924977774836476
Cordblood_H5	4:Ins:R:2	0.7687536991222849	0.23124630087771525
Cordblood_H5	4:Ins:R:3	0.7061015393057746	0.29389846069422537
Cordblood_H5	4:Ins:R:4	0.3692771625714723	0.6307228374285277
Cordblood_H5	4:Ins:R:5	0.3692771625714723	0.6307228374285277
Cordblood_H5	5:Ins:R:0	0.7365579817494855	0.26344201825051444
Cordblood_H5	5:Ins:R:1	0.08851925299426154	0.9114807470057384
Cordblood_H5	5:Ins:R:2	0.874434400929046	0.12556559907095396
Cordblood_H5	5:Ins:R:3	0.3692771625714723	0.6307228374285277
Cordblood_H5	5:Ins:R:4	0.3692771625714723	0.6307228374285277
Cordblood_H5	5:Ins:R:5	0.3692771625714723	0.6307228374285277
Cordblood_H5	2:Del:M:1	0.4899580801398684	0.5100419198601315
Cordblood_H5	3:Del:M:1	0.27577585652000985	0.7242241434799901
Cordblood_H5	3:Del:M:2	0.36328814594511205	0.6367118540548878
Cordblood_H5	4:Del:M:1	0.6679195906011199	0.33208040939888017
Cordblood_H5	4:Del:M:2	0.6189459950379643	0.3810540049620357
Cordblood_H5	4:Del:M:3	0.8346264018343649	0.16537359816563518
Cordblood_H5	5:Del:M:1	0.850326467619659	0.14967353238034098
Cordblood_H5	5:Del:M:2	0.8739211341346489	0.1260788658653512
Cordblood_H5	5:Del:M:3	0.9032555373926374	0.09674446260736252
Cordblood_H5	5:Del:M:4	0.5428502635484226	0.45714973645157747
Cordblood_H5	5:Del:M:5	0.752719969357139	0.24728003064286097
Cordblood_H6	1:Del:C:0	0.6165297264530798	0.3834702735469201
Cordblood_H6	1:Del:C:1	0.7315018018228822	0.26849819817711784
Cordblood_H6	1:Del:C:2	0.8233469059616355	0.1766530940383645
Cordblood_H6	1:Del:C:3	0.8587338175368937	0.1412661824631063
Cordblood_H6	1:Del:C:4	0.31562431511830236	0.6843756848816978
Cordblood_H6	1:Del:C:5	0.0737519187228522	0.926248081277148
Cordblood_H6	1:Del:T:0	0.6738485661059787	0.32615143389402135
Cordblood_H6	1:Del:T:1	0.6759306993301242	0.3240693006698759
Cordblood_H6	1:Del:T:2	0.8322671616874274	0.1677328383125726
Cordblood_H6	1:Del:T:3	0.4221444448276691	0.5778555551723309
Cordblood_H6	1:Del:T:4	0.2585535556191958	0.7414464443808041
Cordblood_H6	1:Del:T:5	0.26434372512106774	0.7356562748789324
Cordblood_H6	1:Ins:C:0	0.5947815020159102	0.4052184979840899
Cordblood_H6	1:Ins:C:1	0.17124280722224064	0.8287571927777593
Cordblood_H6	1:Ins:C:2	0.39100602670833146	0.6089939732916686
Cordblood_H6	1:Ins:C:3	0.4417380155818665	0.5582619844181336
Cordblood_H6	1:Ins:C:4	0.10922759288344584	0.8907724071165541
Cordblood_H6	1:Ins:C:5	0.2582579242988664	0.7417420757011336
Cordblood_H6	1:Ins:T:0	0.19370515844569572	0.8062948415543043
Cordblood_H6	1:Ins:T:1	0.28222520888189717	0.7177747911181028
Cordblood_H6	1:Ins:T:2	0.7597849763123886	0.24021502368761152
Cordblood_H6	1:Ins:T:3	0.3692771625714723	0.6307228374285277
Cordblood_H6	1:Ins:T:4	0.15156751588338538	0.8484324841166148
Cordblood_H6	1:Ins:T:5	0.22096578816068785	0.7790342118393122
Cordblood_H6	2:Del:R:0	0.5317471333606171	0.4682528666393829
Cordblood_H6	2:Del:R:1	0.6522595945856687	0.3477404054143313
Cordblood_H6	2:Del:R:2	0.7954357925138023	0.20456420748619764
Cordblood_H6	2:Del:R:3	0.9642259026785913	0.03577409732140876
Cordblood_H6	2:Del:R:4	0.33440759554504085	0.6655924044549592
Cordblood_H6	2:Del:R:5	0.27148716160965203	0.728512838390348
Cordblood_H6	3:Del:R:0	0.9999880624604295	1.193753957057224e-05
Cordblood_H6	3:Del:R:1	0.879884522061289	0.12011547793871091
Cordblood_H6	3:Del:R:2	0.37127601319930814	0.628723986800692
Cordblood_H6	3:Del:R:3	0.3577119367703245	0.6422880632296755
Cordblood_H6	3:Del:R:4	0.1732059200741349	0.826794079925865
Cordblood_H6	3:Del:R:5	0.5408835234947542	0.4591164765052458
Cordblood_H6	4:Del:R:0	0.9997770301520619	0.0002229698479381204
Cordblood_H6	4:Del:R:1	0.8949473918842892	0.10505260811571086
Cordblood_H6	4:Del:R:2	0.3689303847337649	0.6310696152662352
Cordblood_H6	4:Del:R:3	0.3692771625714723	0.6307228374285277
Cordblood_H6	4:Del:R:4	0.3692771625714723	0.6307228374285277
Cordblood_H6	4:Del:R:5	0.3692771625714723	0.6307228374285277
Cordblood_H6	5:Del:R:0	0.6640788520187569	0.3359211479812432
Cordblood_H6	5:Del:R:1	0.288665023509879	0.7113349764901209
Cordblood_H6	5:Del:R:2	0.8615019129023767	0.1384980870976234
Cordblood_H6	5:Del:R:3	0.3419094575069396	0.6580905424930604
Cordblood_H6	5:Del:R:4	0.3692771625714723	0.6307228374285277
Cordblood_H6	5:Del:R:5	0.3692771625714723	0.6307228374285277
Cordblood_H6	2:Ins:R:0	0.907755505973348	0.09224449402665207
Cordblood_H6	2:Ins:R:1	0.852146242805277	0.14785375719472307
Cordblood_H6	2:Ins:R:2	0.7463947242370494	0.2536052757629506
Cordblood_H6	2:Ins:R:3	0.4924579599617165	0.5075420400382836
Cordblood_H6	2:Ins:R:4	0.8520306773557531	0.14796932264424692
Cordblood_H6	2:Ins:R:5	0.9942804690446392	0.005719530955360813
Cordblood_H6	3:Ins:R:0	0.6165053867239856	0.3834946132760144
Cordblood_H6	3:Ins:R:1	0.33277650220335236	0.6672234977966477
Cordblood_H6	3:Ins:R:2	0.9544236764824647	0.04557632351753531
Cordblood_H6	3:Ins:R:3	0.8545340847069983	0.14546591529300168
Cordblood_H6	3:Ins:R:4	0.8798573533980952	0.12014264660190482
Cordblood_H6	3:Ins:R:5	0.3692771625714723	0.6307228374285277
Cordblood_H6	4:Ins:R:0	0.8001832066849353	0.19981679331506472
Cordblood_H6	4:Ins:R:1	0.20750222251635247	0.7924977774836475
Cordblood_H6	4:Ins:R:2	0.7687536991222848	0.23124630087771522
Cordblood_H6	4:Ins:R:3	0.7061015393057746	0.2938984606942254
Cordblood_H6	4:Ins:R:4	0.3692771625714723	0.6307228374285277
Cordblood_H6	4:Ins:R:5	0.3692771625714723	0.6307228374285277
Cordblood_H6	5:Ins:R:0	0.7365579817494855	0.26344201825051444
Cordblood_H6	5:Ins:R:1	0.08851925299426153	0.9114807470057383
Cordblood_H6	5:Ins:R:2	0.874434400929046	0.12556559907095394
Cordblood_H6	5:Ins:R:3	0.3692771625714723	0.6307228374285277
Cordblood_H6	5:Ins:R:4	0.3692771625714723	0.6307228374285277
Cordblood_H6	5:Ins:R:5	0.3692771625714723	0.6307228374285277
Cordblood_H6	2:Del:M:1	0.48995808013986847	0.5100419198601316
Cordblood_H6	3:Del:M:1	0.2757758565200099	0.7242241434799901
Cordblood_H6	3:Del:M:2	0.36328814594511205	0.636711854054888
Cordblood_H6	4:Del:M:1	0.6679195906011198	0.3320804093988801
Cordblood_H6	4:Del:M:2	0.6189459950379643	0.3810540049620357
Cordblood_H6	4:Del:M:3	0.8346264018343648	0.16537359816563516
Cordblood_H6	5:Del:M:1	0.850326467619659	0.149673532380341
Cordblood_H6	5:Del:M:2	0.8739211341346488	0.12607886586535116
Cordblood_H6	5:Del:M:3	0.9032555373926375	0.09674446260736254
Cordblood_H6	5:Del:M:4	0.5428502635484226	0.45714973645157747
Cordblood_H6	5:Del:M:5	0.752719969357139	0.247280030642861
Cordblood_H7	1:Del:C:0	0.0	1.0
Cordblood_H7	1:Del:C:1	0.0	1.0
Cordblood_H7	1:Del:C:2	0.0	1.0
Cordblood_H7	1:Del:C:3	0.0	1.0
Cordblood_H7	1:Del:C:4	0.0	1.0
Cordblood_H7	1:Del:C:5	0.0	1.0
Cordblood_H7	1:Del:T:0	0.0	1.0
Cordblood_H7	1:Del:T:1	0.0	1.0
Cordblood_H7	1:Del:T:2	0.0	1.0
Cordblood_H7	1:Del:T:3	0.0	1.0
Cordblood_H7	1:Del:T:4	0.0	1.0
Cordblood_H7	1:Del:T:5	0.0	1.0
Cordblood_H7	1:Ins:C:0	0.0	1.0
Cordblood_H7	1:Ins:C:1	0.0	1.0
Cordblood_H7	1:Ins:C:2	0.0	1.0
Cordblood_H7	1:Ins:C:3	0.0	1.0
Cordblood_H7	1:Ins:C:4	0.0	1.0
Cordblood_H7	1:Ins:C:5	0.0	1.0
Cordblood_H7	1:Ins:T:0	0.0	1.0
Cordblood_H7	1:Ins:T:1	0.0	1.0
Cordblood_H7	1:Ins:T:2	0.0	1.0
Cordblood_H7	1:Ins:T:3	0.0	1.0
Cordblood_H7	1:Ins:T:4	0.0	1.0
Cordblood_H7	1:Ins:T:5	0.0	1.0
Cordblood_H7	2:Del:R:0	0.0	1.0
Cordblood_H7	2:Del:R:1	0.0	1.0
Cordblood_H7	2:Del:R:2	0.0	1.0
Cordblood_H7	2:Del:R:3	0.0	1.0
Cordblood_H7	2:Del:R:4	0.0	1.0
Cordblood_H7	2:Del:R:5	0.0	1.0
Cordblood_H7	3:Del:R:0	0.0	1.0
Cordblood_H7	3:Del:R:1	0.0	1.0
Cordblood_H7	3:Del:R:2	0.0	1.0
Cordblood_H7	3:Del:R:3	0.0	1.0
Cordblood_H7	3:Del:R:4	0.0	1.0
Cordblood_H7	3:Del:R:5	0.0	1.0
Cordblood_H7	4:Del:R:0	0.0	1.0
Cordblood_H7	4:Del:R:1	0.0	1.0
Cordblood_H7	4:Del:R:2	0.0	1.0
Cordblood_H7	4:Del:R:3	0.0	1.0
Cordblood_H7	4:Del:R:4	0.0	1.0
Cordblood_H7	4:Del:R:5	0.0	1.0
Cordblood_H7	5:Del:R:0	0.0	1.0
Cordblood_H7	5:Del:R:1	0.0	1.0
Cordblood_H7	5:Del:R:2	0.0	1.0
Cordblood_H7	5:Del:R:3	0.0	1.0
Cordblood_H7	5:Del:R:4	0.0	1.0
Cordblood_H7	5:Del:R:5	0.0	1.0
Cordblood_H7	2:Ins:R:0	0.0	1.0
Cordblood_H7	2:Ins:R:1	0.0	1.0
Cordblood_H7	2:Ins:R:2	0.0	1.0
Cordblood_H7	2:Ins:R:3	0.0	1.0
Cordblood_H7	2:Ins:R:4	0.0	1.0
Cordblood_H7	2:Ins:R:5	0.0	1.0
Cordblood_H7	3:Ins:R:0	0.0	1.0
Cordblood_H7	3:Ins:R:1	0.0	1.0
Cordblood_H7	3:Ins:R:2	0.0	1.0
Cordblood_H7	3:Ins:R:3	0.0	1.0
Cordblood_H7	3:Ins:R:4	0.0	1.0
Cordblood_H7	3:Ins:R:5	0.0	1.0
Cordblood_H7	4:Ins:R:0	0.0	1.0
Cordblood_H7	4:Ins:R:1	0.0	1.0
Cordblood_H7	4:Ins:R:2	0.0	1.0
Cordblood_H7	4:Ins:R:3	0.0	1.0
Cordblood_H7	4:Ins:R:4	0.0	1.0
Cordblood_H7	4:Ins:R:5	0.0	1.0
Cordblood_H7	5:Ins:R:0	0.0	1.0
Cordblood_H7	5:Ins:R:1	0.0	1.0
Cordblood_H7	5:Ins:R:2	0.0	1.0
Cordblood_H7	5:Ins:R:3	0.0	1.0
Cordblood_H7	5:Ins:R:4	0.0	1.0
Cordblood_H7	5:Ins:R:5	0.0	1.0
Cordblood_H7	2:Del:M:1	0.0	1.0
Cordblood_H7	3:Del:M:1	0.0	1.0
Cordblood_H7	3:Del:M:2	0.0	1.0
Cordblood_H7	4:Del:M:1	0.0	1.0
Cordblood_H7	4:Del:M:2	0.0	1.0
Cordblood_H7	4:Del:M:3	0.0	1.0
Cordblood_H7	5:Del:M:1	0.0	1.0
Cordblood_H7	5:Del:M:2	0.0	1.0
Cordblood_H7	5:Del:M:3	0.0	1.0
Cordblood_H7	5:Del:M:4	0.0	1.0
Cordblood_H7	5:Del:M:5	0.0	1.0
Cordblood_H8	1:Del:C:0	0.7377796889395059	0.26222031106049415
Cordblood_H8	1:Del:C:1	0.8266217038473601	0.17337829615263986
Cordblood_H8	1:Del:C:2	0.8907870279393769	0.10921297206062305
Cordblood_H8	1:Del:C:3	0.9140742974611734	0.08592570253882666
Cordblood_H8	1:Del:C:4	0.44661955749292204	0.5533804425070781
Cordblood_H8	1:Del:C:5	0.12230091254374843	0.8776990874562516
Cordblood_H8	1:Del:T:0	0.7833437125719207	0.21665628742807935
Cordblood_H8	1:Del:T:1	0.7849499150590024	0.21505008494099753
Cordblood_H8	1:Del:T:2	0.896728974281741	0.10327102571825902
Cordblood_H8	1:Del:T:3	0.5611029184486525	0.4388970815513475
Cordblood_H8	1:Del:T:4	0.3789789550783303	0.6210210449216697
Cordblood_H8	1:Del:T:5	0.3860617651224134	0.6139382348775867
Cordblood_H8	1:Ins:C:0	0.7197825976233468	0.28021740237665305
Cordblood_H8	1:Ins:C:1	0.2655675172661489	0.734432482733851
Cordblood_H8	1:Ins:C:2	0.5290996753856669	0.4709003246143332
Cordblood_H8	1:Ins:C:3	0.5806651304397393	0.4193348695602608
Cordblood_H8	1:Ins:C:4	0.1766749526920207	0.8233250473079793
Cordblood_H8	1:Ins:C:5	0.3786159420481541	0.6213840579518459
Cordblood_H8	1:Ins:T:0	0.2959838311039513	0.7040161688960487
Cordblood_H8	1:Ins:T:1	0.40761474758329264	0.5923852524167074
Cordblood_H8	1:Ins:T:2	0.8469810823525021	0.15301891764749787
Cordblood_H8	1:Ins:T:3	0.5060738875622108	0.4939261124377891
Cordblood_H8	1:Ins:T:4	0.23816912573508592	0.761830874264914
